txn_id,merchant_id,buyer_id,device_id,ip_id,instrument_id,settlement_account,registration_ip,amount_inr,status,timestamp,is_ring_gt,ring_id_gt
txn_a39c84ba24,mer_aa2337254f,buy_9c7501b488,dev_e98b6864fa,ip_f30567d9a3,pi_18b2e8cc7b,acct_5c02c701f1,regip_ae8ff454f5,679.48,success,2026-07-09T23:49:00,False,
txn_95a1701e71,mer_b77ffc06ea,buy_7fbcf2fc78,dev_42f347df59,ip_414ce241b5,pi_aa9c4bcb27,acct_e95b3cca78,regip_84a8ad08f5,651.04,success,2026-07-10T00:04:00,False,
txn_4503d98858,mer_aa807865ac,buy_86452fc96e,dev_0c1f3b188f,ip_120b02372d,pi_6432c5faf3,acct_853e61beea,regip_9633e21a48,1144.12,success,2026-07-10T00:08:00,False,
txn_72b33dcc16,mer_292657a9e3,buy_0928a92256,dev_ba06b4c43e,ip_15e3ed3f56,pi_3114cfea6a,acct_3d653cae58,regip_86a2f06f0b,707.4,success,2026-07-10T00:36:00,False,
txn_59c6d735c7,mer_96396ef555,buy_6ff91593b4,dev_b4ec63f30e,ip_6ba59a3b9a,pi_7071e886cf,acct_4a4afd41f7,regip_a6997ddace,1090.2,success,2026-07-10T00:39:00,False,
txn_67f028d036,mer_5ac14b97f6,buy_6101b478ed,dev_691d2f30d4,ip_797a84a2f3,pi_1e6fceeeb3,acct_189b9722b2,regip_00ae61100a,1893.86,refunded,2026-07-10T01:05:00,False,
txn_35c8f04c3d,mer_873f7f6a15,buy_82ee5d2185,dev_184b09fa67,ip_bce6d3b732,pi_e5c58665a2,acct_e6db8a0000,regip_450c317f96,314.51,success,2026-07-10T02:04:00,False,
txn_c11010fed7,mer_e7d2c07113,buy_63ff76bcb0,dev_0427acde23,ip_a2c37d0060,pi_3005f04c98,acct_b8759320a4,regip_2e6d263226,134.71,success,2026-07-10T02:22:00,False,
txn_fc72fed383,mer_1bb5d677c8,buy_ab60733bb1,dev_3d9d355573,ip_d2ec0bbff4,pi_1ab26ac033,acct_6bfc6b9489,regip_7f10c72870,996.36,success,2026-07-10T02:29:00,False,
txn_d9bc3c9e92,mer_b29c4b81ab,buy_f56792cc28,dev_3ae45834da,ip_3fb81c6c17,pi_b26d4b62d2,acct_c6242bb5b0,regip_923c456647,837.53,success,2026-07-10T02:37:00,False,
txn_3cfc037454,mer_37ea0b73ab,buy_cef4e93198,dev_ae8a6fe43f,ip_7fe36f8949,pi_94991d131d,acct_d9b042cc0f,regip_7c8e9a7e45,1927.66,success,2026-07-10T02:42:00,False,
txn_6538a0e748,mer_114d446103,buy_22d15dc12c,dev_88fd9ee863,ip_381cc8be58,pi_2b05187281,acct_af57a72d2f,regip_6c2759f903,4936.74,success,2026-07-10T02:51:00,False,
txn_8f71f83176,mer_aa99dbcf79,buy_dae124960c,dev_8b9be89d3d,ip_cd015ef542,pi_ea3095cb71,acct_f99b8dffa6,regip_86877a92bc,3468.93,success,2026-07-10T03:14:00,False,
txn_a33d3a9039,mer_6531a0b6c3,buy_7006e75b76,dev_ab7b747b0c,ip_e910c7d128,pi_ec05c61371,acct_aec9defe3b,regip_93c2923daf,1087.98,success,2026-07-10T03:33:00,False,
txn_487c41a7eb,mer_02e4958de7,buy_d36274bfc3,dev_611565b16e,ip_fe9d24cdb1,pi_39ccf2d019,acct_ef5fd8bed2,regip_2e03ad7527,1096.27,success,2026-07-10T03:40:00,False,
txn_a7485c3117,mer_d4d915a0d9,buy_caf13946c4,dev_16e518fbcf,ip_372a48f0d3,pi_0e8f768585,acct_bc97b224b7,regip_3dd3fbf333,980.22,failed,2026-07-10T03:41:00,False,
txn_3294f8ca7d,mer_80e00f825a,buy_c15d215524,dev_4b24ce974d,ip_2e178736d1,pi_b632880429,acct_99c1dd86f7,regip_5c4413d5f5,421.31,success,2026-07-10T03:53:00,False,
txn_6f9e9b0cd3,mer_02230b3651,buy_431a708362,dev_c8435887ea,ip_f055c9eb02,pi_6ee937d394,acct_e9616feeb8,regip_7a90e2d169,299.38,success,2026-07-10T04:08:00,False,
txn_8c3de6ee76,mer_d121e97e58,buy_8b04e56764,dev_eea2c111f8,ip_f913a176ae,pi_4d02cd0120,acct_5a65cac77a,regip_88ae80ccf1,1181.91,success,2026-07-10T04:21:00,False,
txn_6c86bfb135,mer_0c4a5d0c71,buy_ba30a56110,dev_e854f4a3b0,ip_975e0f3713,pi_12a1161680,acct_0dfd19e915,regip_8258c744f3,257.12,success,2026-07-10T04:45:00,False,
txn_2dbbeaae73,mer_76ad146476,buy_004a20a377,dev_fe37d16b44,ip_fd658132a0,pi_0be6fc6e48,acct_3c3a26801b,regip_ad103849e5,537.25,failed,2026-07-10T04:52:00,False,
txn_884a251ac2,mer_a7efe28ac1,buy_ce16ce600b,dev_3363921950,ip_a2fc88a584,pi_b84aade1e9,acct_62fa5a2f22,regip_28832d0286,694.92,success,2026-07-10T04:53:00,False,
txn_06a6a60bed,mer_1155ec0968,buy_647518a462,dev_e868b693fa,ip_62aa404072,pi_1b1d49f016,acct_6bec5fb1cb,regip_a313831414,1365.53,success,2026-07-10T04:58:00,False,
txn_bcc59db072,mer_8d54f0c489,buy_99e45c792a,dev_2f110c106f,ip_14932bc93f,pi_b34eefd97c,acct_26d997f111,regip_c49ef6a999,511.67,failed,2026-07-10T05:03:00,False,
txn_fd9b2a9e40,mer_60b6d93435,buy_489ed539a0,dev_daa4b0da4e,ip_43a22e4c52,pi_784ae8ef08,acct_9f9cb13748,regip_3b79eca2df,337.65,success,2026-07-10T05:17:00,False,
txn_2460962dd1,mer_2188e6c87c,buy_6785aaf98a,dev_fd1ab4fa73,ip_eeb2782cb8,pi_542922c5c7,acct_99e833f5a5,regip_022de3532d,627.41,success,2026-07-10T05:47:00,False,
txn_7a1aefe4c0,mer_a56d1a47e8,buy_e1c957203a,dev_519ddc2432,ip_a2f6af4ad0,pi_a0e9e6b654,acct_15b5f23ec6,regip_f14b592560,332.88,failed,2026-07-10T05:54:00,False,
txn_7c871e9b52,mer_c15c2f6d98,buy_0a29e99291,dev_5a11a2c133,ip_5f5b452d31,pi_14f54ab3f7,acct_7eac21cbac,regip_f2d87ac354,487.02,success,2026-07-10T06:02:00,False,
txn_636cbca426,mer_1ed7141f19,buy_e960a51897,dev_e85aa32f22,ip_e89993e44d,pi_d4e9b87aab,acct_e374932b71,regip_3596b6356e,1017.55,success,2026-07-10T06:20:00,False,
txn_2586021210,mer_43ea7ad7c9,buy_d37fc4a3aa,dev_73446fc20b,ip_7eca815d1c,pi_3f2978ac78,acct_4da7bf5daf,regip_2724f51555,705.72,success,2026-07-10T06:27:00,False,
txn_7d16344857,mer_58548940d1,buy_624204191f,dev_53620bdfd7,ip_08b94843e0,pi_9bf5ddf8d3,acct_8412fb62f7,regip_b66de795ea,518.38,success,2026-07-10T06:52:00,False,
txn_ceb07ad019,mer_485027b2d9,buy_cbf1362211,dev_7911fdb72a,ip_47b84c86ff,pi_a3ab0844a9,acct_f05d099a5a,regip_cce38ee124,2058.21,success,2026-07-10T07:05:00,False,
txn_54759b6f2a,mer_3de7f93b8d,buy_67c4cc34b8,dev_d482c551ea,ip_a9c26a42d2,pi_a74f8aff24,acct_63ab51360d,regip_828090d2b2,1878.81,success,2026-07-10T07:13:00,False,
txn_7dc5361f5b,mer_5116b09d59,buy_0432e0f839,dev_e853e1ef82,ip_feb53042ef,pi_23a0ec362c,acct_2f5d799aa6,regip_7396e0432d,529.63,success,2026-07-10T07:46:00,False,
txn_7ff8bda735,mer_80e00f825a,buy_4ad51bd23b,dev_d02fedcdc5,ip_ae28be7366,pi_2e671b50ae,acct_99c1dd86f7,regip_5c4413d5f5,832.83,success,2026-07-10T08:23:00,False,
txn_22605dc1af,mer_d121e97e58,buy_8baa22edbb,dev_07ba70c58c,ip_6eb7f246e7,pi_c5042c9514,acct_5a65cac77a,regip_88ae80ccf1,2948.96,success,2026-07-10T08:35:00,False,
txn_487a08ad58,mer_99b4a3e930,buy_7b910d3e1e,dev_f44a165485,ip_f1f13dcd44,pi_d84d07a23c,acct_916eac2e96,regip_bec1c15479,985.52,success,2026-07-10T08:37:00,False,
txn_1ef386edad,mer_f08862bd0a,buy_0e18c73f8e,dev_ae6ba8d560,ip_69f936be0a,pi_b5f000d63b,acct_f3ad8136ec,regip_d364d71075,1622.45,success,2026-07-10T08:47:00,False,
txn_06cbd1dd12,mer_78f9692bb1,buy_9d436ef952,dev_27de92c4fe,ip_917a1c0191,pi_2df1bd20de,acct_9b35a15aba,regip_629f366d9c,858.47,success,2026-07-10T08:56:00,False,
txn_53797d126b,mer_78a1ec3eb7,buy_d52f6b7654,dev_bfc58b19d7,ip_e18bfa37ec,pi_c0daf612db,acct_5af5bf1bb0,regip_f6e66d600b,446.89,success,2026-07-10T08:59:00,False,
txn_677698536b,mer_c598e6d665,buy_f7e44fb3a9,dev_1534d4427c,ip_834cc1a23b,pi_5ab9c2d9c9,acct_3924c85e64,regip_1b682c19a5,118.42,success,2026-07-10T09:19:00,False,
txn_7c51ad251d,mer_100d073ef1,buy_6b3fa00311,dev_a1ac5f7103,ip_3627e06f83,pi_fc3a7a0304,acct_035a6e7845,regip_87da128f8a,757.73,success,2026-07-10T09:33:00,False,
txn_cf7352c509,mer_5bb7aec3fd,buy_8d1d4df299,dev_0dc4061dce,ip_ee2c7ce1a1,pi_5c673793a7,acct_1a1fff4f2d,regip_5f9f0215db,734.25,refunded,2026-07-10T09:50:00,False,
txn_375f65f593,mer_a7efe28ac1,buy_ba1b9dda30,dev_82e0a267fc,ip_5ff21207bc,pi_f7db8c1120,acct_62fa5a2f22,regip_28832d0286,1171.94,success,2026-07-10T09:56:00,False,
txn_fbfb7b10ac,mer_10a043c76b,buy_124ed1a533,dev_fc9616833c,ip_0df85c2263,pi_6d03bdb03f,acct_9cc36df3b9,regip_369a6ede53,415.59,success,2026-07-10T10:06:00,False,
txn_ac13f80aec,mer_2839b87f59,buy_5fdba602a4,dev_fe34e4fac9,ip_2a1b92b0ff,pi_e8f4858db2,acct_9999608301,regip_1eb2cdc622,1263.25,success,2026-07-10T10:08:00,False,
txn_4f908c5c43,mer_18500b4076,buy_3f9ff27cae,dev_9e4d910b6f,ip_ebcb43250c,pi_13f312b4c4,acct_9bba8ad920,regip_a27210aa46,1901.12,success,2026-07-10T10:15:00,False,
txn_87f3de05a5,mer_74e99d00d2,buy_18955ede1c,dev_35e70f3c62,ip_782a81b8d8,pi_25d8707ebd,acct_6270e389f4,regip_467be026c8,983.39,success,2026-07-10T10:22:00,False,
txn_cff5392d36,mer_54b313eda1,buy_33ec82f9cc,dev_d6cb06e7df,ip_611c6e7d1a,pi_0cb4113305,acct_26afb4a28d,regip_95fe81483c,352.07,success,2026-07-10T10:34:00,False,
txn_b791d6713d,mer_e4a287ed52,buy_2b95bcebbe,dev_831d7b6b5a,ip_d1d134cf52,pi_03fdae394b,acct_6eaba7fe2c,regip_8e36ca1bcf,1416.18,success,2026-07-10T10:37:00,False,
txn_c08e75aa8a,mer_2cc996df91,buy_78722a0e7c,dev_678c0ca8f8,ip_712f570e1e,pi_1229d7a816,acct_754f121f7c,regip_786e81858a,722.67,success,2026-07-10T10:50:00,False,
txn_6e5d9b78a6,mer_df9c7492d8,buy_cc675f1990,dev_6877586a6c,ip_fc3eb76b0f,pi_df763c549f,acct_10d4364052,regip_2ff7d0be2b,528.5,success,2026-07-10T11:01:00,False,
txn_a4c872ab7b,mer_c2417ad370,buy_891afd585a,dev_84fb5e74bc,ip_c831bddc24,pi_af4629f538,acct_c8e90fd2fa,regip_171fe36b4a,346.2,success,2026-07-10T11:28:00,False,
txn_ac1bc5f1fe,mer_4110a3fc25,buy_7d4f0fc596,dev_8f96f8bc9b,ip_78baf9b9bc,pi_2eb3efb413,acct_d36000473e,regip_5e56077ab2,194.46,success,2026-07-10T11:41:00,False,
txn_8ed4d97629,mer_be3c640df7,buy_0f28ec6231,dev_d4c5583a80,ip_cf5cdadd68,pi_7b4a09c1e0,acct_5ef3b5cf74,regip_286c1409cf,524.55,refunded,2026-07-10T11:59:00,False,
txn_9482463ff3,mer_43ea7ad7c9,buy_1e8e4b9a9b,dev_fafb67a3b7,ip_3703a8c0d0,pi_e979bc1715,acct_4da7bf5daf,regip_2724f51555,525.31,failed,2026-07-10T12:15:00,False,
txn_10234d6160,mer_22ac751046,buy_a50b22da4e,dev_deb3fe094f,ip_b8cb347acb,pi_6993a30324,acct_5808c613fa,regip_c8c66a31a5,1429.52,success,2026-07-10T12:17:00,False,
txn_e1fc2d6c19,mer_ae4d605fe9,buy_7b97364a5a,dev_cd1d3e63ca,ip_8706ebbbf0,pi_249bbebd25,acct_a50e0b3f07,regip_bb3c989c75,1233.99,success,2026-07-10T12:28:00,False,
txn_0f74978d08,mer_723fa1a53a,buy_373274dc09,dev_ccab63e088,ip_c43d2fa294,pi_4bddce596e,acct_6e3d66e594,regip_a3aeafc7ed,1037.48,success,2026-07-10T12:42:00,False,
txn_c9f6ce7c5f,mer_13f79afea1,buy_dd05118bff,dev_d8920e28d9,ip_162c26f21e,pi_fac2ac57db,acct_26962dcfd2,regip_6f4b2547fd,1722.06,failed,2026-07-10T12:45:00,False,
txn_c5c3d29ea8,mer_6531a0b6c3,buy_985c93459e,dev_cb749d7e5f,ip_7b3c249f06,pi_06f66529b3,acct_aec9defe3b,regip_93c2923daf,949.85,success,2026-07-10T12:55:00,False,
txn_ff1dffe31f,mer_be3c640df7,buy_f5a300065f,dev_e273302dbd,ip_781b6f8f6c,pi_2f50a34c93,acct_5ef3b5cf74,regip_286c1409cf,1423.93,success,2026-07-10T12:57:00,False,
txn_0c44b1d89e,mer_736b1742a8,buy_9b905f5e6e,dev_1117d21a48,ip_ccc4bd09f6,pi_6f8c68645a,acct_2842d5bdb2,regip_eb8c42c3d9,795.74,failed,2026-07-10T13:05:00,False,
txn_3a034ae31e,mer_4110a3fc25,buy_7eb4b84393,dev_aff1083fc5,ip_648f616251,pi_e88d63d56a,acct_d36000473e,regip_5e56077ab2,214.17,success,2026-07-10T13:06:00,False,
txn_d07d72ee83,mer_78a1ec3eb7,buy_7c79b2f8fe,dev_dcafb2dc2b,ip_a885df7746,pi_31109f7e71,acct_5af5bf1bb0,regip_f6e66d600b,179.53,success,2026-07-10T13:12:00,False,
txn_8ae7720394,mer_c15c2f6d98,buy_a303908911,dev_9f9efce15b,ip_8279834547,pi_424c13f21d,acct_7eac21cbac,regip_f2d87ac354,1310.51,success,2026-07-10T13:38:00,False,
txn_c7041bbd49,mer_52cc283228,buy_cc6adcc408,dev_53dd9988ad,ip_03f72aaf10,pi_1ca5316a78,acct_e01c269163,regip_1015aacb04,413.66,success,2026-07-10T13:40:00,False,
txn_2a113244ae,mer_258dfe2126,buy_9c82bf5db1,dev_503e31ee7f,ip_d637b25fa3,pi_590d1dc084,acct_1c8aaf8cee,regip_cee221a9ee,617.01,success,2026-07-10T13:40:00,False,
txn_cb19228e48,mer_13f79afea1,buy_dcfa29bb80,dev_ed1fac6c21,ip_e3972cd09a,pi_fa1e5ef0ce,acct_26962dcfd2,regip_6f4b2547fd,910.72,success,2026-07-10T13:44:00,False,
txn_3dd60107b4,mer_f08862bd0a,buy_a8716a39c1,dev_d504a5d972,ip_d90009b0b1,pi_64a4c0cc93,acct_f3ad8136ec,regip_d364d71075,861.84,success,2026-07-10T13:48:00,False,
txn_ce7301d590,mer_b9b691895b,buy_22afe591ef,dev_177676eb7d,ip_1b8203bddb,pi_78aa78bad1,acct_50083ebd0f,regip_e5442515ab,3854.18,success,2026-07-10T13:58:00,False,
txn_7ed96ed3b3,mer_7f4e197b54,buy_f0a5bfa583,dev_5e893ea05f,ip_0aaeb1a636,pi_249defadc8,acct_2e8049ab3a,regip_876a8908fd,1233.25,success,2026-07-10T14:07:00,False,
txn_83bf838293,mer_e00d584b7c,buy_e5805d8619,dev_545991520d,ip_9816d4ac57,pi_fd0c013686,acct_7eefcf784e,regip_66229d194d,1360.77,success,2026-07-10T14:19:00,False,
txn_e22aca0097,mer_0ebbf2916a,buy_304c431739,dev_108050c503,ip_2d606169cc,pi_aec7adaaa5,acct_75ab212821,regip_c95b18f6bf,370.98,success,2026-07-10T14:25:00,False,
txn_4929f568a5,mer_342c3c8719,buy_2ebfaf9493,dev_fdf2ef1769,ip_af2e1f925c,pi_7fcddedb31,acct_5f66f73c5f,regip_308c118de8,804.39,success,2026-07-10T15:03:00,False,
txn_bab34c5a4a,mer_58548940d1,buy_973b05050a,dev_1991979644,ip_d0b6281b34,pi_56b7e74774,acct_8412fb62f7,regip_b66de795ea,123.82,success,2026-07-10T15:11:00,False,
txn_2630d0299d,mer_d7b686ad8a,buy_bb6b791f52,dev_358828d410,ip_fb778e8360,pi_1372575d71,acct_976b46fbf9,regip_675a503d6d,300.31,success,2026-07-10T15:50:00,False,
txn_d5a7672dc2,mer_20760985c4,buy_4a8a0d0f1d,dev_de6a08817c,ip_09587a8696,pi_5246b5ddd8,acct_d67dc58cd9,regip_26dfa7df8a,1981.33,success,2026-07-10T15:59:00,False,
txn_e235d20cd0,mer_e7fc02c0d0,buy_d5cbbf10ea,dev_f07fc39754,ip_bc5b882ec6,pi_58e7d886e5,acct_c2e521ffaa,regip_b7b35134bd,777.08,success,2026-07-10T16:02:00,False,
txn_644855846a,mer_ab845415ac,buy_5d4402e905,dev_bf0aa6a224,ip_cc155594eb,pi_5735b81089,acct_2410c16005,regip_d1b83d0557,504.74,success,2026-07-10T16:06:00,False,
txn_e675aa55cd,mer_901a712dc0,buy_39a2189e6e,dev_4b4f050dac,ip_25e712496a,pi_b277036711,acct_08d27fb73c,regip_04f72e7c19,1178.51,failed,2026-07-10T16:14:00,False,
txn_58d5d9aae3,mer_ef192eee00,buy_84dd1c9db0,dev_227ab69552,ip_e85e7fcd2a,pi_4cce36bc36,acct_106076dbe7,regip_89e72f9598,1496.92,success,2026-07-10T16:16:00,False,
txn_a89b02ef9a,mer_901a712dc0,buy_4e9ceccdef,dev_777ba61966,ip_0046314da8,pi_c1d7d27ed1,acct_08d27fb73c,regip_04f72e7c19,1031.49,refunded,2026-07-10T16:30:00,False,
txn_8174b2bdde,mer_55091cb66d,buy_68f9364719,dev_2997b6e9f3,ip_0564943131,pi_7bf1892840,acct_faa19174ec,regip_2272f48377,472.62,success,2026-07-10T16:41:00,False,
txn_f2648a9189,mer_dab8c5def7,buy_00d02a2c96,dev_8a3aa2b885,ip_321323b08d,pi_f56f1c1269,acct_a2539bd863,regip_f9bb0162a3,1408.91,success,2026-07-10T16:50:00,False,
txn_522b47cbcc,mer_d94d6510df,buy_fe78ca59a1,dev_5ba1d9d557,ip_d699be7335,pi_aeaa05f209,acct_5da07f00ad,regip_f8ec4cd5e2,2696.65,success,2026-07-10T16:55:00,False,
txn_5388211599,mer_80e00f825a,buy_b167d54588,dev_ba3c457afe,ip_92e9112a3e,pi_0adb484e54,acct_99c1dd86f7,regip_5c4413d5f5,530.85,success,2026-07-10T17:14:00,False,
txn_e0b7f5e0e4,mer_5e7113b0bc,buy_51385bdfed,dev_e12bda8061,ip_c4a6e120a0,pi_8963f31574,acct_d87775bf01,regip_eba62a2062,297.53,failed,2026-07-10T17:15:00,False,
txn_b9ef0f8381,mer_67b2b94576,buy_193679d03b,dev_425b6bc055,ip_51d48e5d79,pi_0d22a7641a,acct_ddaea507e1,regip_7682a929f0,736.13,success,2026-07-10T17:17:00,False,
txn_e9196e85d9,mer_725fbe2766,buy_c2c6486bc2,dev_a0ba30be7a,ip_671faae803,pi_9c5073f4d6,acct_8f218d1c88,regip_f7113ebb72,3923.31,refunded,2026-07-10T17:18:00,False,
txn_c3c908219c,mer_4110a3fc25,buy_cfe118fdb5,dev_0b61840e1a,ip_c423644e97,pi_12b47fc181,acct_d36000473e,regip_5e56077ab2,567.92,success,2026-07-10T17:30:00,False,
txn_f65029d91f,mer_1bb5d677c8,buy_8ec04929d9,dev_f6325adefc,ip_ff76a65fab,pi_8f5699fa22,acct_6bfc6b9489,regip_7f10c72870,3502.18,success,2026-07-10T17:41:00,False,
txn_de275b4a17,mer_2ff853a45e,buy_69ade56771,dev_cad46f0246,ip_0cd65edcb3,pi_97147da481,acct_59ade5e42c,regip_ef4eca3d5c,11601.97,success,2026-07-10T17:43:00,False,
txn_a4bf74e50b,mer_b0a197823f,buy_f681021c65,dev_2e245a295e,ip_e01516b733,pi_d7034de46e,acct_79f0c3e897,regip_56ee30b8ae,650.47,success,2026-07-10T18:24:00,False,
txn_4a0bd7cd59,mer_0605bc584e,buy_b2d5a96bdc,dev_4538e066b7,ip_074165791d,pi_c1b949aef2,acct_44f9e815f7,regip_c3eb3b7a3a,199.19,success,2026-07-10T18:25:00,False,
txn_c0eca5d47f,mer_f9d8e53b86,buy_8d3cff3dcf,dev_bf9a8e9078,ip_b9e0c59482,pi_feba8cf547,acct_f893f247c0,regip_f1c181bda5,261.57,success,2026-07-10T18:26:00,False,
txn_1cf72a944e,mer_b0a197823f,buy_eefaa9fd77,dev_4081863106,ip_2141497daa,pi_a6be537015,acct_79f0c3e897,regip_56ee30b8ae,786.22,failed,2026-07-10T18:35:00,False,
txn_1fd98292be,mer_145925480c,buy_e3616568fa,dev_4f0d4fa29f,ip_615293e3b0,pi_35aa2f62fa,acct_f264643009,regip_e873934256,252.54,success,2026-07-10T18:48:00,False,
txn_affcc43c9f,mer_812818afad,buy_e0be96807a,dev_7a78577e83,ip_d4410811e9,pi_df522d1a8d,acct_28bf0b0533,regip_d7c93d69f2,453.69,success,2026-07-10T18:52:00,False,
txn_cbd4f78444,mer_0040ca6735,buy_a421ca3d27,dev_424077fc95,ip_13510a3b15,pi_c92dd138eb,acct_fa71b2e6c4,regip_b74ecf4d37,374.31,success,2026-07-10T19:01:00,False,
txn_48933f588d,mer_e973ea9f86,buy_b180c6d06f,dev_8ff2e1bd8e,ip_dca9042925,pi_c70a38896c,acct_881f5ee1e8,regip_88a1c059e9,601.46,success,2026-07-10T19:28:00,False,
txn_2f93542e2b,mer_1ec6577130,buy_b772861c1d,dev_2a5c95d270,ip_054e6cd50d,pi_6c7b2badc4,acct_2024cb0fc6,regip_d6909cc3b1,1390.02,success,2026-07-10T19:28:00,False,
txn_a0c2a32506,mer_ee01f3da6e,buy_67f060ed6a,dev_d66f3492e3,ip_5d2c228909,pi_8a15257df5,acct_ad5fefb29f,regip_283b4698da,3059.93,success,2026-07-10T19:28:00,False,
txn_ac3994fff1,mer_eb0c381288,buy_0704c45b6f,dev_ba08ae5b58,ip_5c811431b7,pi_8b7d2da1a4,acct_88d12ebd46,regip_7fd6c411a3,1400.57,success,2026-07-10T19:40:00,False,
txn_7d42946527,mer_c1c3172129,buy_c20d20c678,dev_5fe9fac6ad,ip_760c36b0a3,pi_90bf5088ee,acct_4f5528afb7,regip_442940e27d,2118.7,success,2026-07-10T19:52:00,False,
txn_90cd48c2c6,mer_481257a1fd,buy_7598fa6b3d,dev_1500ee72de,ip_0ea14a3965,pi_e666c85262,acct_147525c9f4,regip_3c4fcab99d,1028.61,success,2026-07-10T19:54:00,False,
txn_049b147b01,mer_5ac14b97f6,buy_a4dc4d4f55,dev_15cebe4a6e,ip_cc09c14c8a,pi_e98ba5338c,acct_189b9722b2,regip_00ae61100a,1692.95,success,2026-07-10T19:58:00,False,
txn_df0e135e4c,mer_901a712dc0,buy_7057b9fa4d,dev_9d1fde1efe,ip_754c0f5e31,pi_aa8e559a13,acct_08d27fb73c,regip_04f72e7c19,920.75,success,2026-07-10T19:59:00,False,
txn_a8612aabea,mer_2d2f85d932,buy_b9427766b0,dev_608fef5041,ip_f23e20fa0b,pi_778a65d76a,acct_29b60135d0,regip_b8a4c9fd0e,1237.77,refunded,2026-07-10T20:26:00,False,
txn_bcb3258735,mer_0ebbf2916a,buy_59b17275d8,dev_3dff1c22b6,ip_102f55462d,pi_7e50961e3a,acct_75ab212821,regip_c95b18f6bf,1132.23,success,2026-07-10T20:38:00,False,
txn_d239313cfb,mer_4e5214c835,buy_e54f45e9fa,dev_c3ff976af4,ip_4629f350c0,pi_e15cc0f0c4,acct_4c88cd596b,regip_3819833336,551.49,success,2026-07-10T20:38:00,False,
txn_7d14b0e4ed,mer_c2417ad370,buy_9f5aac1f72,dev_f129c52801,ip_31d5e172ba,pi_42cb848851,acct_c8e90fd2fa,regip_171fe36b4a,369.2,success,2026-07-10T20:44:00,False,
txn_49b521b345,mer_901a712dc0,buy_597ff0cb15,dev_bf23bb88c1,ip_55f8c8a4a4,pi_7b36a771af,acct_08d27fb73c,regip_04f72e7c19,1983.57,failed,2026-07-10T20:48:00,False,
txn_3a6139337b,mer_90779a14d0,buy_d9bc55a661,dev_c20d94c9ae,ip_959432e4b0,pi_eb7899e5ad,acct_fc1315f17c,regip_9689ed371f,535.97,success,2026-07-10T20:48:00,False,
txn_da918e7bdc,mer_322f8b1cdc,buy_6f1913c585,dev_1fa0fd8b4e,ip_8760de8d63,pi_e82afcb355,acct_c37ad48714,regip_f3d2a4c5ef,860.27,success,2026-07-10T21:13:00,False,
txn_6e7cbeb5a2,mer_39c0b8fa10,buy_55ee888a05,dev_ae9357b553,ip_29a3fa4c83,pi_d0300da14c,acct_74c2ac0511,regip_887fab77a0,970.85,success,2026-07-10T21:27:00,False,
txn_3fc2cdd02b,mer_01793a5a29,buy_7eb4b84393,dev_aff1083fc5,ip_648f616251,pi_e88d63d56a,acct_b2b9bafc37,regip_98ba94da48,257.79,success,2026-07-10T21:35:00,False,
txn_c57c807270,mer_a3f5ad5cfa,buy_d6cbc02633,dev_5543dbdea9,ip_522d79d816,pi_4873d117b1,acct_a940290610,regip_b9cd66f13d,588.37,success,2026-07-10T21:35:00,False,
txn_f7eee77653,mer_03c0fd3afa,buy_26d2d463b0,dev_1ee32791e1,ip_093acb64a5,pi_71184fb708,acct_5ac4154cb7,regip_8d0d622852,1503.48,success,2026-07-10T21:38:00,False,
txn_c3d25dac43,mer_b9bf3f609f,buy_65c710c63a,dev_f0808dc4a1,ip_0cd3330fbf,pi_6a5784b4f8,acct_ac710f7d6b,regip_17efaab52e,1103.91,success,2026-07-10T21:40:00,False,
txn_335549e938,mer_be3c640df7,buy_f1f6185f02,dev_6987d7887e,ip_9f2be2892a,pi_97a9b05fd0,acct_5ef3b5cf74,regip_286c1409cf,1032.95,success,2026-07-10T21:40:00,False,
txn_aade81e3e9,mer_02e4958de7,buy_a68234f158,dev_f03995c5f9,ip_17dac9d98f,pi_4bfca2222c,acct_ef5fd8bed2,regip_2e03ad7527,387.96,refunded,2026-07-10T21:43:00,False,
txn_a10e7e246e,mer_f392394822,buy_8fb7b85b9f,dev_7dedaad78a,ip_e0225166d4,pi_39ffd5bae7,acct_75d2244d75,regip_202a4f517c,659.46,success,2026-07-10T21:58:00,False,
txn_d1c5def1e3,mer_37ea0b73ab,buy_43a0d12130,dev_0a08314267,ip_f79981cd6d,pi_62f2fe5236,acct_d9b042cc0f,regip_7c8e9a7e45,1004.02,success,2026-07-10T22:00:00,False,
txn_0eb1ffb875,mer_c3aecd80c7,buy_63285f6f9f,dev_8938f62627,ip_1c838ffeb0,pi_590e1398ca,acct_bfdbf82e42,regip_85b16c7c74,1317.06,success,2026-07-10T22:15:00,False,
txn_5d5b75442f,mer_73e0486ca9,buy_d43b2090ca,dev_b8d6a5bb9e,ip_dec1f7128b,pi_e6757f468b,acct_ee00d7a410,regip_cb38df3432,1130.05,success,2026-07-10T22:18:00,False,
txn_dde65bedde,mer_a7efe28ac1,buy_a9fbc0f826,dev_6f4cc4a685,ip_8a0b8fec74,pi_6531c198ae,acct_62fa5a2f22,regip_28832d0286,653.23,success,2026-07-10T22:27:00,False,
