txn_id,is_ring_gt,ring_id_gt
txn_41dba32a42,False,
txn_34280fbf5f,False,
txn_f74ddb7842,False,
txn_2802f52864,False,
txn_8bfe179410,False,
txn_45e43d552c,False,
txn_a000d4e40b,False,
txn_0a6698cada,False,
txn_457b1680d5,False,
txn_17b29e9f12,False,
txn_2a55792081,False,
txn_b20d8a83a6,False,
txn_a31f5d1b40,False,
txn_a77c884826,False,
txn_233d8d20e9,False,
txn_e94dde8cc5,False,
txn_89be96a084,False,
txn_67e18b37af,False,
txn_5eef2eecf8,False,
txn_5f1a6cee77,False,
txn_7c570e2043,False,
txn_5f1480a8fc,False,
txn_cdcfa019ff,False,
txn_3d9b661560,False,
txn_5b259d3bb9,False,
txn_1f594c720f,False,
txn_9677ef504f,False,
txn_1121c253db,False,
txn_3b30cf432c,False,
txn_b52757fc61,False,
txn_d33d6db542,False,
txn_12647657ee,False,
txn_7c972a93fc,False,
txn_f50d673cea,False,
txn_b0c1d5eaae,False,
txn_f9141a4908,False,
txn_d0828592c8,False,
txn_f151471770,False,
txn_ee99a1cf7c,False,
txn_107361cc2f,False,
txn_b376d1075f,False,
txn_21dbb12c8b,False,
txn_46f285465b,False,
txn_9aafe73102,False,
txn_1edcb70458,False,
txn_6fbd2dbf45,False,
txn_d0467fbe69,False,
txn_725f7bde38,False,
txn_db93a96ffb,False,
txn_fc1179671a,False,
txn_e7e771c74a,False,
txn_1279df39b1,False,
txn_7ad2ea60ac,False,
txn_599732dc28,False,
txn_68c1ae7ffc,False,
txn_7235250440,False,
txn_db6c7b4c98,False,
txn_58e5a7ad59,False,
txn_79edb43664,False,
txn_6b9956ce55,False,
txn_e612a24df5,False,
txn_dee570e8e5,False,
txn_15d44214e0,False,
txn_eb494a8756,False,
txn_2461fa70c2,False,
txn_dca1778a69,False,
txn_16cda8b1c0,False,
txn_878ad24a69,False,
txn_0072fd5ed6,False,
txn_aa72f316a5,False,
txn_38f279c786,False,
txn_7b75759e9f,False,
txn_e673a5ecbe,False,
txn_d2d92bac10,False,
txn_6689c8f9aa,False,
txn_a631c8ef0f,False,
txn_5e77508f09,False,
txn_8820df088f,False,
txn_06f92c68cc,False,
txn_75f16baccd,False,
txn_e9986c32a8,False,
txn_7ef2abfb48,False,
txn_0abee96bca,False,
txn_6ca45141e6,False,
txn_cb101d05c1,False,
txn_37593f77fa,False,
txn_d1ba7fa219,False,
txn_002c8fecd9,False,
txn_46ef7f7055,False,
txn_fd23b7c06a,False,
txn_6e610e4226,False,
txn_d655a27b95,False,
txn_cd4b907875,False,
txn_e6ba88279f,False,
txn_03df1971c5,False,
txn_180c3301c4,False,
txn_38d2638782,False,
txn_efa4872161,False,
txn_cc4117ebbc,False,
txn_573957e7d8,False,
txn_87f7835a3d,False,
txn_e31d47981f,False,
txn_013fb480f0,False,
txn_d8f7a9572c,False,
txn_30f4f55d8e,False,
txn_92c662e568,False,
txn_5b60a2d879,False,
txn_67b5c93a5a,False,
txn_c4a0a3ae41,False,
txn_b2fb6da3ed,False,
txn_6267f30caa,False,
txn_f2665b62c1,False,
txn_9500ac2a20,False,
txn_ac111349cf,False,
txn_957c100e88,False,
txn_39f45b997c,False,
txn_055325c764,False,
txn_00b99323d0,False,
txn_782427bdbf,False,
txn_4454c56c25,False,
txn_f099a5e3af,False,
txn_6d8ec22c49,False,
txn_5b81aee5a7,False,
txn_c8379b19fb,False,
txn_a04a0e113d,False,
txn_78202cd9dc,False,
txn_d3eac54c6b,False,
txn_dcc1f67bac,False,
txn_d2ea117390,False,
txn_423b8d0541,False,
txn_aaff3fdd78,False,
txn_e248d66639,False,
txn_731b13ed18,False,
txn_73b6c4f962,False,
txn_521f40a710,False,
txn_b02e61dbcf,False,
txn_f3b574b231,False,
txn_6f0988fed0,False,
txn_9c63323ca0,False,
txn_83bee4d86d,False,
txn_08a8c39735,False,
txn_be764c4c1d,False,
txn_422fefe79c,False,
txn_cd4554747d,False,
txn_e7b0009504,False,
txn_7864cb141d,False,
txn_292f309eb5,False,
txn_0c55a409d5,False,
txn_2341381b42,False,
txn_d4455d9258,False,
txn_7cf0885bd6,False,
txn_7d78abab71,False,
txn_7770d850a4,False,
txn_7a38a9cb89,False,
txn_fe25013f02,False,
txn_396db4f6e5,False,
txn_2c3a66b3d1,False,
txn_f9ab0ce3d1,False,
txn_ac74b872fa,False,
txn_447df4d15c,False,
txn_1772d8bb59,False,
txn_ac7e7cf72e,False,
txn_a9fe5d0f23,False,
txn_c5537d9cce,False,
txn_fe637b5dd5,False,
txn_cd25d05f1d,False,
txn_38e2b60f99,False,
txn_e7acb01aad,False,
txn_918b6c9a7d,False,
txn_dfda242ece,False,
txn_36cbc00b31,False,
txn_a2fae391dd,False,
txn_07b67bae63,False,
txn_ea5cc06a36,False,
txn_53ab523868,False,
txn_1607550580,False,
txn_cf4be8acaf,False,
txn_5c13faf4c4,False,
txn_45d50014e7,False,
txn_2082e9603f,False,
txn_e08b9e9902,False,
txn_de3d03b172,False,
txn_b27fed8e22,False,
txn_4e87b1e406,False,
txn_b88655bc7a,False,
txn_4f7a98a458,False,
txn_f42c336b7f,False,
txn_34aa710f48,False,
txn_2f0e5ff6fd,False,
txn_a67e27a03e,False,
txn_a68201e777,False,
txn_a0d4c7ae0a,False,
txn_347d99ba55,False,
txn_698cc06f32,False,
txn_1172126cf5,False,
txn_67e3e6e53a,False,
txn_68562a0197,False,
txn_be97748a7c,False,
txn_f43a91ce63,False,
txn_cad7b283e6,False,
txn_ff46a013c2,False,
txn_78dc28cced,False,
txn_3e027f89c1,False,
txn_9caa7ab1b3,False,
txn_8d6fcc851f,False,
txn_7c9d2f1f3f,False,
txn_acd35426e4,False,
txn_d364c0036b,False,
txn_ed49a328e6,False,
txn_cbdc0307bb,False,
txn_0531b8e144,False,
txn_42f142e074,False,
txn_d5a1d6cbf4,False,
txn_3fb61b71de,False,
txn_84b9b327a5,False,
txn_20e268dbf5,False,
txn_945ae66da0,False,
txn_29916e8c32,False,
txn_d68250bbf1,False,
txn_8ae031bfec,False,
txn_7b2402fea5,False,
txn_91d99f4b47,False,
txn_a238e61411,False,
txn_3f7908202e,False,
txn_45991299c8,False,
txn_467e17d15d,False,
txn_42666d3b9e,False,
txn_8115822e05,False,
txn_564f2eda79,False,
txn_2e5c186f01,False,
txn_665f095000,False,
txn_77ba6efe6a,False,
txn_6c7f5e3933,False,
txn_bb1a8dfd04,False,
txn_035e879849,False,
txn_f3d3f5f3c9,False,
txn_a1a54cc4a3,False,
txn_a6e4278c64,False,
txn_de0f85a118,False,
txn_ec0d373f8e,False,
txn_4dac3c3a3c,False,
txn_566abd1187,False,
txn_389b646c2c,False,
txn_07b307a2ac,False,
txn_2623efbba7,False,
txn_6e6de61763,False,
txn_7976a6dd50,False,
txn_0ca4349cf8,False,
txn_ccb0f63317,False,
txn_9c9b55a40f,False,
txn_7d9632ad7a,False,
txn_1bff8028bd,False,
txn_8222823994,False,
txn_d5199996ce,False,
txn_d22a558b48,False,
txn_70a49d3511,False,
txn_0a33e992c6,False,
txn_7de963a1fe,False,
txn_31fd89cd76,False,
txn_df340fd0c0,False,
txn_e0a76697db,False,
txn_01876950fd,False,
txn_c232f24df6,False,
txn_63fa3072e5,False,
txn_ebfb791e5f,False,
txn_61dfbae069,False,
txn_abcd8558da,False,
txn_84dd9c7f94,False,
txn_cfeb550bd6,False,
txn_23564e5975,False,
txn_50144e233b,False,
txn_cbbc85a407,False,
txn_75feb93c98,False,
txn_897837fe51,False,
txn_a39139fc30,False,
txn_55ae10cc19,False,
txn_673572b464,False,
txn_39f17685ae,False,
txn_f3e2c2cb20,False,
txn_71559bee12,False,
txn_58f2b50097,False,
txn_b6edcd90a1,False,
txn_c8c321cc18,False,
txn_d8bd0f57c8,False,
txn_7da67e0b46,False,
txn_b87268e524,False,
txn_42fbc21d33,False,
txn_1965b52f9c,False,
txn_bfc6c529cc,False,
txn_bf7ab24aa9,False,
txn_b427a68baf,False,
txn_a439e54882,False,
txn_ee9565bad1,False,
txn_762bfcb890,False,
txn_1487adc9dd,False,
txn_040053b025,False,
txn_dab15075b0,False,
txn_d362956471,False,
txn_1a25559c66,False,
txn_ff630cf588,False,
txn_f342e56b73,False,
txn_7c60ff2c47,False,
txn_323dfa0eb0,False,
txn_47d00ac055,False,
txn_aa20374665,False,
txn_a0ce95f8bb,False,
txn_fbcdc5999c,False,
txn_3d73404d1b,False,
txn_d2daa7e5f3,False,
txn_c4bdc8cbc9,False,
txn_e389a804e4,False,
txn_20d85c4485,False,
txn_03959fec4a,False,
txn_b21787d07d,False,
txn_ab8edc5fbc,False,
txn_bf07e7bc55,False,
txn_afb384fb7f,False,
txn_b3c48fda17,False,
txn_cba05e65b3,False,
txn_bcf4cb380c,False,
txn_525f6e1433,False,
txn_f0cd726cc1,False,
txn_90543a5571,False,
txn_5950436764,False,
txn_876d8d832e,False,
txn_0c3649fcb0,False,
txn_4dfe6d8987,False,
txn_63c757055b,False,
txn_94ef3e6adc,False,
txn_e677190dc3,False,
txn_93762973f1,False,
txn_0f1bd20539,False,
txn_5921dc0346,False,
txn_6b67340789,False,
txn_575029b6c4,False,
txn_bda8b45e9d,False,
txn_aa864bf314,False,
txn_2522bb6c58,False,
txn_b8c009ed39,False,
txn_1084b265c1,False,
txn_8505e7d769,False,
txn_c47aa4d2f9,False,
txn_c769508aef,False,
txn_fb09f6cf72,False,
txn_38bb8e97c6,False,
txn_abc4addb9e,False,
txn_9c03f8b811,False,
txn_ea2c6c75e0,False,
txn_fa333738c0,False,
txn_6549c0e9c0,False,
txn_d8911efc03,False,
txn_6aa6273d12,False,
txn_97e5a14f5d,False,
txn_5ede247860,False,
txn_375c1c9883,False,
txn_34fadaed83,False,
txn_f3a21f24ec,False,
txn_c6aaf3a602,False,
txn_1093913e5e,False,
txn_69ae1ad4ef,False,
txn_439a41f4ca,False,
txn_f1118b7d88,False,
txn_138a6c6eba,False,
txn_7bd73e45a3,False,
txn_d2abbc7622,False,
txn_a5ab5c29d9,False,
txn_3aaa8f6c2d,False,
txn_b4055b43a2,False,
txn_d6b3e6a71e,False,
txn_7c994d4fa6,False,
txn_8a14f3553a,False,
txn_9a0ca124ad,True,ring_01
txn_38e0f3e49c,False,
txn_9cbd841999,True,ring_01
txn_5a455e029d,True,ring_01
txn_e5f8049ec0,False,
txn_4f2c1bca08,False,
txn_683ac6857a,True,ring_01
txn_b8a0d5c169,True,ring_01
txn_f18ca433f8,False,
txn_ef56dd35a0,False,
txn_527bb14602,True,ring_01
txn_82467abfaf,False,
txn_ab62a4a43a,False,
txn_448c7e97c3,True,ring_01
txn_67f557446d,False,
txn_f337879430,True,ring_01
txn_1d0e43b2d9,True,ring_01
txn_75e733e82c,True,ring_01
txn_2a40c78a3d,False,
txn_c0b98c0ea9,True,ring_01
txn_b26f79c4a9,False,
txn_ddb02af541,True,ring_01
txn_b607eb2553,True,ring_01
txn_835dd9bc22,True,ring_01
txn_11b3b8dcfb,False,
txn_d3e5a95626,False,
txn_fb665f4128,False,
txn_b8b8dadfd7,True,ring_01
txn_4b30372d7f,True,ring_01
txn_8c8db4388d,False,
txn_54bc56ec9a,True,ring_01
txn_99c65bc96f,False,
txn_6f8c741945,True,ring_01
txn_7c1abfc46d,False,
txn_216b660a5e,True,ring_01
txn_0ffd111293,True,ring_01
txn_8efc1ca176,False,
txn_e2ef4a1044,False,
txn_b98e4d56a4,False,
txn_7bda231212,False,
txn_ae9d2bc2ec,False,
txn_258e663eb2,False,
txn_25b3a2ca0b,False,
txn_790485dc82,False,
txn_eef1e67b76,False,
txn_ec4cd3778a,False,
txn_527b76299a,False,
txn_d78e9ec8e0,False,
txn_32f3247852,False,
txn_5b503600de,False,
txn_9281b7612d,False,
txn_bbdcfad0d5,False,
txn_e711a921e5,False,
txn_b457a9cd7f,False,
txn_8ef7938847,False,
txn_06f0578164,False,
txn_74edc5015f,False,
txn_5f03a84d1e,False,
txn_feb178534f,False,
txn_2f834ed3d9,False,
txn_fb4a957c0d,False,
txn_8eab5e6bc9,False,
txn_5a1fe6ca12,False,
txn_b9c10da21e,False,
txn_a13c785319,False,
txn_c13bf04031,False,
txn_c20102bbc5,False,
txn_fb3025e979,False,
txn_f10ef0e118,False,
txn_b895eaff69,False,
txn_02db6a6c70,False,
txn_0fe4356f9f,False,
txn_4c3afa5c27,False,
txn_441755eda5,False,
txn_c0caf5aaa3,False,
txn_c26a9102d9,False,
txn_b4582b3fc5,False,
txn_1a796b9ea2,False,
txn_0a507dc697,False,
txn_b9e489c524,False,
txn_8e25d55814,False,
txn_0b414f1516,False,
txn_e52e0a533f,False,
txn_11719cd9ee,False,
txn_4de8992d19,False,
txn_265452503a,False,
txn_5d2468b9fe,False,
txn_b768adc572,False,
txn_3ec1030811,False,
txn_6e66c76e91,False,
txn_e4ffb5ffc0,False,
txn_f3313846a9,False,
txn_e83e94d9bb,False,
txn_a80126991b,False,
txn_7fab954fb6,False,
txn_e3904db767,False,
txn_d70c98283c,False,
txn_3b93584f6d,False,
txn_f1cb44c777,False,
txn_489ee95b03,False,
txn_e549536f88,False,
txn_2464244b77,False,
txn_173c64623d,False,
txn_fca17494ac,False,
txn_2469507c8f,False,
txn_6bcde5f328,False,
txn_d192c51003,False,
txn_53c8f9abcb,False,
txn_ffd48f67c5,False,
txn_902caf7019,False,
txn_7958d7b338,False,
txn_30e2ceb7e7,False,
txn_a53f6c33b2,False,
txn_bcc6b575ac,False,
txn_817914fce3,False,
txn_abfeb49419,False,
txn_d2d7f69411,False,
txn_94ea83adb7,False,
txn_62bc72d7d8,False,
txn_307f2ae75b,False,
txn_8033b5200f,False,
txn_0c09a28345,False,
txn_7531ef2fc7,False,
txn_a876ae11e6,False,
txn_e38a4b3f13,False,
txn_63437a6a00,False,
txn_6222ed6d23,False,
txn_0006916166,False,
txn_14fb40848f,False,
txn_86c5ef4157,False,
txn_2fe085c8ba,False,
txn_c1473df3e9,False,
txn_f9261975b6,False,
txn_cee9bad556,False,
txn_93ec304b23,False,
txn_b59a7c5ac5,False,
txn_610af13de7,False,
txn_0db667c721,False,
txn_673551408c,False,
txn_c2eb96a7fd,False,
txn_852dcd7e18,False,
txn_3954f828ad,False,
txn_c3c49b43d2,False,
txn_4ac58ece68,False,
txn_a97ca9538d,False,
txn_ebe2c9e93d,False,
txn_ed6c385419,False,
txn_80e4584d32,False,
txn_27b0d6d18b,False,
txn_66068ecd46,False,
txn_cca1c4d81e,False,
txn_03281756e9,False,
txn_890135495f,False,
txn_7c3a52c394,False,
txn_e189f9b8ac,False,
txn_773f7c3d6e,False,
txn_0e2a99fde2,False,
txn_6745cbdf13,False,
txn_a999415914,False,
txn_ad7e64b464,False,
txn_d2d554a9ef,False,
txn_e3eea0a050,False,
txn_0c4aeb1411,False,
txn_3d54d48f93,False,
txn_dc7bd5530c,False,
txn_16a1e0c6c8,False,
txn_ae2283114d,False,
txn_4bcd90793a,False,
txn_01ee488dc7,False,
txn_c76ffaaecc,False,
txn_535739f16e,False,
txn_ac7477f371,False,
txn_db45093fdb,False,
txn_1f47e72a57,False,
txn_7adde0c69e,False,
txn_d2cd4fc792,False,
txn_752d001f20,False,
txn_f8a99e47ad,False,
txn_1a23da7377,False,
txn_026c13f0af,False,
txn_3afb6eca59,False,
txn_82ff374206,False,
txn_79d9ae689e,False,
txn_a70ef688a8,False,
txn_d91e2b6c88,False,
txn_dd07f6e15d,False,
txn_9678a06c58,False,
txn_68d51a66c9,False,
txn_1f372e2ae2,False,
txn_86c96d2c88,False,
txn_d71a52bae5,False,
txn_da80733517,False,
txn_8625bc39e7,False,
txn_6612be0eeb,False,
txn_8f268dc4b6,False,
txn_516cd6afed,False,
txn_26c8a18d66,False,
txn_c7f53b816c,False,
txn_6698b4cabb,False,
txn_b855606655,False,
txn_cc82f97001,False,
txn_7838484c68,False,
txn_0b0160abaa,False,
txn_f4a700d49c,False,
txn_fe2cc797d8,False,
txn_e55964ed62,False,
txn_4fa75ba2cb,False,
txn_c6bd0240da,False,
txn_413104fd22,False,
txn_957bff7587,False,
txn_28231c13b9,False,
txn_7f663fb678,False,
txn_612e854332,False,
txn_218f08b5f3,False,
txn_1075e3474c,False,
txn_ff950b5d3e,False,
txn_77677bac53,False,
txn_522d9a82e8,False,
txn_148ff1161a,False,
txn_da7d47608f,False,
txn_e2b9233cbd,False,
txn_31cf0b0ab6,False,
txn_115366f7e7,False,
txn_65b03124dc,False,
txn_0d3937f64e,False,
txn_1d1b3d51fa,False,
txn_cc475da8f0,False,
txn_b523907e6d,False,
txn_77692fabef,False,
txn_1bb20c29bc,False,
txn_24db369cb8,False,
txn_eb28090204,False,
txn_10ab0c0fd8,False,
txn_3f3f62e9dd,False,
txn_918df77ba0,False,
txn_e3a470815d,False,
txn_3955591acb,False,
txn_e017501685,False,
txn_3c9914db23,False,
txn_626d333c41,False,
txn_eebba64e04,False,
txn_eeb7a5491c,False,
txn_6fb38db4b7,False,
txn_49aba658ba,False,
txn_fc075e6289,False,
txn_3946b93907,False,
txn_70e93acdae,False,
txn_b2221f9256,False,
txn_13a7863da1,False,
txn_f301b094cb,False,
txn_a6772befdb,False,
txn_124e728c69,False,
txn_0228ee84bd,False,
txn_e555bf36ac,False,
txn_206608bdb4,False,
txn_39a8cf63f1,False,
txn_dcf2b94ed5,False,
txn_a953157ed4,False,
txn_97cfef3edb,False,
txn_1a8c13f009,False,
txn_8067739f1b,False,
txn_2a9cea8c1d,False,
txn_99d15b76d0,False,
txn_c957c261d9,False,
txn_1aa00aef5e,False,
txn_5b6837ddd8,False,
txn_4215629ee8,False,
txn_b82a57008d,False,
txn_c77745a866,False,
txn_c24ed7a33d,False,
txn_8db16ff584,False,
txn_6927afdeda,False,
txn_2f718bda8e,False,
txn_b36ac89884,False,
txn_68aefcf46c,False,
txn_3c0b51798b,False,
txn_37acbdc60f,False,
txn_c58728b85b,False,
txn_387b0158d4,False,
txn_70b0c83035,False,
txn_19d23e6bf4,False,
txn_85f250ddaa,False,
txn_c655dea541,False,
txn_2df147a6bf,False,
txn_0560d13ab2,False,
txn_675343f86c,False,
txn_4849b0c0d1,False,
txn_de48330a18,False,
txn_b9516a6bec,False,
txn_a49580c01f,False,
txn_4dd543a2d7,False,
txn_9631c06efa,False,
txn_35917b903a,False,
txn_914bbf1199,False,
txn_abf8aeb7b5,False,
txn_655497333d,False,
txn_516de6625d,False,
txn_264b03b8a5,False,
txn_81a28272e2,False,
txn_a5125bd9da,False,
txn_32db43b80c,False,
txn_3f8afd85b4,False,
txn_996b9d4f55,False,
txn_60962e5f7d,False,
txn_1bfa51a9f2,False,
txn_81bfdb8c90,False,
txn_5d84c55f33,False,
txn_6a5097d24f,False,
txn_5962f93723,False,
txn_f5de4f71df,False,
txn_9ce543d2a2,False,
txn_6ea7efe595,False,
txn_338008541d,False,
txn_b25a9eb76d,False,
txn_19d35f5d3e,False,
txn_aebd5a5d5b,False,
txn_67bbe3bf12,False,
txn_1c20629b36,False,
txn_68a9f7006e,False,
txn_3007bf4560,False,
txn_ad2f58c2fa,False,
txn_a60e9e8473,False,
txn_af0bc6d953,False,
txn_126e4b2164,False,
txn_be2fe0fbdc,False,
txn_ded755acf1,False,
txn_f53a075394,False,
txn_91512c119b,False,
txn_337bd7dae0,False,
txn_aba1bd1977,False,
txn_d37cf7ca2d,False,
txn_a9aa7240a0,False,
txn_b774b37413,False,
txn_0be4c72bea,False,
txn_40b61fc303,False,
txn_8722aaa3a4,False,
txn_8eb3df65c4,False,
txn_84247b65b2,False,
txn_4a5419b59c,False,
txn_d811b22d5b,False,
txn_a477fb8cbd,False,
txn_f4b37cd2c4,False,
txn_cc0bdedf4c,False,
txn_da107f8978,False,
txn_54640ffb9d,False,
txn_e6b8c71747,False,
txn_78624a63fa,False,
txn_23130b9c07,False,
txn_95618bdf3d,False,
txn_37a9b4840e,False,
txn_d04d5ebdaa,False,
txn_fe18c0d66c,False,
txn_425c3bb021,False,
txn_89a9ce0a5e,False,
txn_dd0ecf7cdf,False,
txn_72ddb62771,False,
txn_2d3875a622,False,
txn_9ab227e911,False,
txn_d0a05a615d,False,
txn_7bc7e815f1,False,
txn_76c425379a,False,
txn_e524fec3e8,False,
txn_02669405ed,False,
txn_f32a99a43d,False,
txn_2556c99fd7,False,
txn_ff6072595f,False,
txn_13127f3154,False,
txn_b972759c08,False,
txn_cba883a85a,False,
txn_f588d75f66,False,
txn_bb0e3474df,False,
txn_9d655941f6,False,
txn_590fd3860c,False,
txn_a8a3e5c667,False,
txn_36083b1de3,False,
txn_0986a2b5d5,False,
txn_2a00f644d6,False,
txn_364900f926,False,
txn_fe4ba3f590,False,
txn_d272492339,False,
txn_148e0ef0b2,False,
txn_a3fb6defa5,False,
txn_bec7a193bc,False,
txn_a7a8b739c7,False,
txn_2363ad3299,False,
txn_7076b40005,False,
txn_2c29c361ed,False,
txn_d15ffbea08,False,
txn_c6c18e50b0,False,
txn_9e64116a31,False,
txn_043b464384,False,
txn_612a24f607,False,
txn_49940ed8ad,False,
txn_0aab5b7c4e,False,
txn_684d21cac4,False,
txn_f0dac2d660,False,
txn_7f29679de3,False,
txn_c7e5f1736c,False,
txn_a416f99f11,False,
txn_468e213a19,False,
txn_859a588250,False,
txn_2b837352ba,False,
txn_fb28da70e3,False,
txn_75986a92a6,False,
txn_f68593e0ab,False,
txn_8897e730ce,False,
txn_284f0c00a8,False,
txn_c5d68f1c83,False,
txn_f5f1000484,False,
txn_99a915de47,False,
txn_96e0cda761,False,
txn_36a15ea0af,False,
txn_4b95ef4be6,False,
txn_2fc6006cab,False,
txn_b965045e3a,False,
txn_2be097c30c,False,
txn_60bcbb0430,False,
txn_4a9eba6bee,False,
txn_c86ffae6c2,False,
txn_208320820e,False,
txn_ad50fd09b5,False,
txn_2c677f5a28,False,
txn_2d5555a7d5,False,
txn_deb186c70c,False,
txn_3d759e86fa,False,
txn_993a83fa7b,False,
txn_01b98a9ee6,False,
txn_466acd7581,False,
txn_baf470d17b,False,
txn_eab6f24c28,False,
txn_3b3d290740,False,
txn_29884840ed,False,
txn_a4ac73bdcf,False,
txn_bbd54498ec,False,
txn_d2fa9c7014,False,
txn_b5a0c16d1f,False,
txn_0f670ecce2,False,
txn_041401cb80,False,
txn_07f5ab9fcf,False,
txn_03db9c9fc7,False,
txn_da75b2f8ef,False,
txn_5ea765a8a8,False,
txn_4c4566808c,False,
txn_01d48e9dae,False,
txn_2a2721e4d9,False,
txn_4da11c2739,False,
txn_08f8dd97cc,False,
txn_66207f6602,False,
txn_23efe812e7,False,
txn_b0a9a621fa,False,
txn_38f492804e,False,
txn_87b7cf51f7,False,
txn_3a9c91393c,False,
txn_ab2899e94e,False,
txn_9d471cc74f,False,
txn_0294372860,False,
txn_18799e382f,False,
txn_ecf06b3f87,False,
txn_c710a8eea2,False,
txn_7535de86e2,False,
txn_c7715122ba,False,
txn_fa48e099f9,False,
txn_edb7560fe0,False,
txn_e6fc030b6d,False,
txn_6fb933a79c,False,
txn_6be72a7dd2,False,
txn_0fa4c376c6,False,
txn_0538368c37,False,
txn_5ffc3eb684,False,
txn_fc7465453c,False,
txn_ca4cc8a7d4,False,
txn_aab6b2642f,False,
txn_e603ccd45c,False,
txn_15bc7f4e6b,False,
txn_0be91758b3,False,
txn_5c19bcaa08,False,
txn_4d5fb66efb,False,
txn_f396666f9c,False,
txn_7dd9cca7ca,False,
txn_b449c6c207,False,
txn_cfef68ef94,False,
txn_b65e2d34dd,False,
txn_be5b7d55dd,False,
txn_b2dee8a523,False,
txn_fd1dc75c33,False,
txn_a625ab0a53,False,
txn_5c710f9749,False,
txn_d38ddc43df,False,
txn_7560220b2c,False,
txn_b093f5b551,False,
txn_9b530b6616,False,
txn_cae1a9907e,False,
txn_afecce5d4c,False,
txn_a19b530c1e,False,
txn_a64d85b3e2,False,
txn_2f3409d3df,False,
txn_8ff84f6293,False,
txn_ae2c712a90,False,
txn_47657cc616,False,
txn_59c9fe3e0f,False,
txn_db677e0a21,False,
txn_2f7d5a6cf1,False,
txn_8de41fb23b,False,
txn_9bbd6efedc,False,
txn_7c5f5f1094,False,
txn_f4a39f4c5a,False,
txn_cf111935f2,False,
txn_16a31cdaa8,False,
txn_beb41dc297,False,
txn_ed6ac8bc08,False,
txn_0f538479f7,False,
txn_506d266fb6,False,
txn_e6f2a90a3d,False,
txn_7034b66ca9,False,
txn_8eefcd8e9d,False,
txn_fa61a807d3,False,
txn_6d663d8eb8,False,
txn_60092cdca4,False,
txn_be5687e7a5,False,
txn_573f4f1cde,False,
txn_2882742825,False,
txn_37f1c66152,False,
txn_83189743df,False,
txn_f078d99fe3,False,
txn_4a17d6be80,False,
txn_5eb4957eab,False,
txn_32f9be4e99,False,
txn_2adb8dfddd,False,
txn_087d45c76b,False,
txn_311d10537b,False,
txn_11d3c4df17,False,
txn_b7e17081f2,False,
txn_112081324e,False,
txn_c4ff3d2974,False,
txn_541bdcfb3a,False,
txn_8c916f8db5,False,
txn_0ccf5569c0,False,
txn_78cc022a56,False,
txn_3ca0058e47,False,
txn_f07d6781bc,False,
txn_fd3f040575,False,
txn_df3af5eb1f,False,
txn_29ffe92bec,False,
txn_df10e32fc0,False,
txn_4d44f58c41,False,
txn_f48f733419,False,
txn_3517f6d053,False,
txn_0261b287ad,False,
txn_94d3421eda,False,
txn_d0d63f33bf,False,
txn_e33d77f8a8,False,
txn_20d69c1a73,False,
txn_232189746d,False,
txn_d0333acb0f,False,
txn_887e5822a9,False,
txn_bc1f88d668,False,
txn_c59d514a7e,False,
txn_c9f8565206,False,
txn_d0ce2cde38,False,
txn_3e40f4bed0,False,
txn_2ef323bb9b,False,
txn_011f52b2aa,False,
txn_6eb0233eba,False,
txn_c6e194c14d,False,
txn_6064fca74d,False,
txn_af4a89cdbb,False,
txn_6b30c86c75,False,
txn_9a12728331,False,
txn_364e3bdbfd,False,
txn_9944d48743,False,
txn_5277d5e98f,False,
txn_efc0eb08d4,False,
txn_64cc6aa771,False,
txn_8078e20735,False,
txn_23ac589bbe,False,
txn_eadb78ea33,False,
txn_de8bb145c1,False,
txn_602eeef143,False,
txn_469c9858e0,False,
txn_3e161297dc,False,
txn_b962c666e5,False,
txn_b0dbe9c0a2,False,
txn_d4dc7ee363,False,
txn_6faa30efa4,False,
txn_2f95acc1dc,False,
txn_42362fd4a8,False,
txn_058c9aa7e0,False,
txn_d64a2544cd,False,
txn_f47874dbc2,False,
txn_cce2a7fe5b,False,
txn_4cf4834600,False,
txn_f2a4fdd389,False,
txn_3da405ada9,False,
txn_89728d0b53,False,
txn_ae6435812e,False,
txn_e7038e2e9b,False,
txn_8039e27b24,False,
txn_a9942b7cee,False,
txn_9c9171435d,False,
txn_3451d16314,False,
txn_3f10bba89f,False,
txn_6585d30dc2,False,
txn_55379ea738,False,
txn_368d92e3f6,False,
txn_76340fcf28,False,
txn_434061fb79,False,
txn_b8ecdfd235,False,
txn_6f1efc062c,False,
txn_c5c10e5f61,False,
txn_63f044ca3b,False,
txn_6af7b29596,False,
txn_f411804b99,False,
txn_1f795046ff,False,
txn_e7e702e19d,False,
txn_fd7a23c386,False,
txn_f544adb3d3,False,
txn_5995e9e650,False,
txn_9af6df8108,False,
txn_3a32f2d52c,False,
txn_e1e303ecef,False,
txn_977b9f02a9,False,
txn_2f0ef45642,False,
txn_c7a33765f9,False,
txn_f66f699d6a,False,
txn_41f730105a,False,
txn_084af55e1a,False,
txn_8a8e553572,False,
txn_ccf311c91c,False,
txn_49cf3f00e7,False,
txn_75e4129c8c,False,
txn_5e080271c3,False,
txn_d0c3d7bfac,False,
txn_fae6af5f4c,False,
txn_d668e5fd73,False,
txn_c7da1786a2,False,
txn_5fb1e72014,False,
txn_88cc47a20d,False,
txn_60a7b8cef8,False,
